id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,odor,velocity_a,acceleration_x,acceleration_y,acceleration_z,acceleration_a,heading_xy,heading_xz,heading_xyz,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_a,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_acceleration_a,distance_from_wall,trajectory_id
19547830,192,-0.155677,0.0209383,0.0629179,0.405177,-0.492047,0.477731,400.006,0.796559,-2.34175,3.6621,-5.7827,7.23425,129.47,130.302,120.575,1.8605,2.06901,0.553066,2.83692,123.21,110.809,9.09731,165.959,0.0870821,s20140923_130041_461
19547831,193,-0.151792,0.0162657,0.0673188,0.368358,-0.438346,0.39671,400.01,0.696573,-4.14845,5.76425,-8.70565,11.235,130.042,132.878,121.925,3.30399,3.34805,0.631574,4.74602,129.09,97.9635,-13.4321,162.608,0.0826812,s20140923_130041_461
19547832,194,-0.148341,0.0121976,0.0708118,0.322208,-0.376762,0.303618,400.011,0.581336,-4.34575,5.44585,-8.3898,10.9056,130.537,136.701,123.659,4.4423,4.02828,0.284425,6.00349,68.9352,16.2206,-55.1895,89.7833,0.0791882,s20140923_130041_461
19547833,195,-0.14533,0.008683,0.0734524,0.281443,-0.329429,0.228914,400.009,0.490036,-3.65115,3.91705,-6.25225,8.23194,130.508,140.877,125.053,4.68269,3.67246,-0.472215,5.96972,-24.1139,-74.2247,-77.9657,110.315,0.0765476,s20140923_130041_461
19547834,196,-0.142683,0.00555462,0.0754713,0.249185,-0.298421,0.178573,400.006,0.427828,-2.8882,2.53215,-4.0452,5.57827,129.862,144.374,125.623,3.96002,2.54378,-1.27489,4.87626,-109.144,-138.12,-79.5727,193.187,0.0745287,s20140923_130041_461
19547835,197,-0.140324,0.00267667,0.0770898,0.223679,-0.278786,0.14801,400.004,0.38686,-2.2557,1.42085,-2.16745,3.43582,128.741,146.507,125.323,2.49982,0.910065,-2.06367,3.3669,-165.798,-171.741,-73.8109,249.864,0.0729102,s20140923_130041_461
19547836,198,-0.13819,-5.72744e-05,0.0784908,0.204071,-0.270004,0.135224,400.002,0.364462,-1.67975,0.39935,-0.54245,1.80978,127.082,146.47,124.051,0.644054,-0.891035,-2.75111,2.96266,-157.356,-134.084,-26.8493,208.471,0.0715092,s20140923_130041_461
19547837,199,-0.136224,-0.00275533,0.0798434,0.190084,-0.270799,0.137161,400.001,0.358158,-1.1407,-0.14605,0.3814,1.21161,125.066,144.186,122.055,-0.647298,-1.77161,-2.60066,3.21263,-55.2503,-9.09436,64.3059,85.2675,0.0701566,s20140923_130041_461
19547838,200,-0.134371,-0.00547769,0.0812465,0.181257,-0.272925,0.142852,400.0,0.35742,-0.79485,0.1695,0.1278,0.822709,123.589,141.758,120.473,-0.460951,-1.07292,-1.46499,1.87345,73.8207,106.362,112.381,171.441,0.0687535,s20140923_130041_461
19547839,201,-0.132593,-0.00818836,0.082671,0.174187,-0.267409,0.139717,400.0,0.348381,-0.7874,0.95525,-0.8545,1.50422,123.08,141.267,119.999,0.829117,0.355625,-0.353027,0.968778,129.459,126.733,80.7138,198.332,0.067329,s20140923_130041_461
19547840,202,-0.130893,-0.010799,0.0840048,0.165509,-0.25382,0.125762,400.0,0.328076,-0.9396,1.53235,-1.6392,2.43268,123.107,142.771,120.297,2.12824,1.46173,0.149287,2.58618,100.62,80.0365,27.7666,131.534,0.0659952,s20140923_130041_461
19547841,203,-0.129287,-0.0132532,0.08517,0.155395,-0.236762,0.106933,400.0,0.302719,-1.03805,1.70365,-1.86341,2.72988,123.278,145.467,120.886,2.84152,1.95635,0.202304,3.45579,30.4095,17.5708,-6.14144,35.6537,0.06483,s20140923_130041_461
19547842,204,-0.127787,-0.0155343,0.0861447,0.144748,-0.219747,0.0884938,400.0,0.277618,-1.01555,1.5612,-1.60465,2.45837,123.373,148.56,121.426,2.73643,1.81315,0.0264582,3.28272,-64.1363,-50.1913,-19.9942,83.8595,0.0638553,s20140923_130041_461
19547843,205,-0.126389,-0.0176575,0.0869558,0.135084,-0.205538,0.0748401,400.0,0.257089,-0.8382,1.18055,-0.956995,1.73555,123.314,151.012,121.698,1.55879,0.952528,-0.19758,1.83744,-174.293,-119.108,-12.6327,211.481,0.0630442,s20140923_130041_461
19547844,206,-0.125077,-0.0196611,0.0876688,0.127984,-0.196136,0.0693539,400.0,0.244252,-0.44935,0.57965,0.016185,0.733602,123.126,151.547,121.6,-0.749431,-0.569007,-0.226195,0.96777,-243.32,-153.217,14.8719,287.926,0.0623312,s20140923_130041_461
19547845,207,-0.123812,-0.0216042,0.0883806,0.126097,-0.193945,0.0751638,400.0,0.243238,0.12565,-0.14265,1.09774,1.11408,123.031,149.202,121.226,-3.30762,-2.11181,0.0998569,3.92557,-207.724,-119.211,39.9407,242.808,0.0616194,s20140923_130041_461
19547846,208,-0.122534,-0.0235641,0.0892065,0.130497,-0.198989,0.0913088,400.0,0.254879,0.6994,-0.7685,1.99526,2.24963,123.257,145.02,120.797,-4.90391,-2.95323,0.572618,5.75307,-119.073,-62.2789,35.9398,139.099,0.0607935,s20140923_130041_461
19547847,209,-0.121185,-0.0256016,0.0902321,0.140085,-0.209315,0.115069,400.0,0.276907,1.20055,-1.3347,2.87501,3.38946,123.793,140.6,120.391,-5.68907,-3.35739,0.818653,6.65641,-58.7393,-38.4412,4.70122,70.3571,0.0597679,s20140923_130041_461
19547848,210,-0.119716,-0.0277706,0.0915411,0.154508,-0.225683,0.148809,400.0,0.311367,1.6439,-1.98825,3.985,4.74719,124.396,136.076,119.751,-6.0787,-3.72206,0.666642,7.15882,-3.08317,-19.5849,-25.3137,32.1536,0.0584589,s20140923_130041_461
19547849,211,-0.118081,-0.0301387,0.093249,0.172963,-0.24908,0.194769,400.0,0.360405,1.91345,-2.538,4.98935,5.91577,124.776,131.606,118.68,-5.75074,-3.74909,0.312379,6.87199,69.954,25.8969,-30.0404,80.4154,0.056751,s20140923_130041_461
19547850,212,-0.116252,-0.0327654,0.0954627,0.192777,-0.276443,0.248596,400.0,0.418788,1.7675,-2.4834,5.11915,5.95794,124.89,127.792,117.408,-4.67962,-3.20412,0.0658352,5.67182,134.249,82.5963,-13.5808,158.207,0.0545373,s20140923_130041_461
19547851,213,-0.11424,-0.0356507,0.0982034,0.208313,-0.298748,0.297152,400.0,0.470047,0.80755,-1.11375,3.23075,3.51146,124.888,125.032,116.307,-3.06575,-2.09716,0.0407635,3.71464,184.132,140.929,11.5745,232.163,0.0517966,s20140923_130041_461
19547852,214,-0.112136,-0.0386659,0.101297,0.208928,-0.298718,0.313211,400.0,0.480608,-0.79755,1.44135,-0.75365,1.81151,124.97,123.705,115.767,-0.996967,-0.385543,0.297326,1.1095,262.099,245.991,58.809,364.233,0.048703,s20140923_130041_461
19547853,215,-0.110119,-0.0415292,0.10431,0.192362,-0.269921,0.282079,400.0,0.435234,-2.26195,4.1848,-5.57135,7.32591,125.476,124.292,116.23,2.17622,2.82267,1.21694,3.76621,552.039,600.596,197.208,839.257,0.04569,s20140923_130041_461
19547854,216,-0.108329,-0.0439773,0.106775,0.163689,-0.215022,0.201784,400.0,0.337262,-3.2444,6.49945,-10.072,12.4183,127.281,129.049,119.035,10.0438,11.6264,4.24149,15.9387,1864.58,2128.21,757.589,2929.14,0.043225,s20140923_130041_461
19547855,217,-0.10687,-0.0457623,0.10821,0.127474,-0.139932,0.0806383,400.0,0.20575,-3.77394,8.07158,-13.29,16.0006,132.333,147.683,128.284,39.4678,45.3868,16.3687,62.3346,2575.51,2951.92,1070.98,4061.29,0.04179,s20140923_130041_461
19547856,218,-0.105789,-0.0467385,0.10831,0.0882102,-0.0535904,-0.0640165,400.0,0.121454,-4.00411,8.92904,-14.9771,17.8906,148.72,144.031,136.576,61.554,70.6648,25.6612,97.1643,-114.039,-153.545,-42.3359,195.891,0.04169,s20140923_130041_461
19547857,219,-0.105111,-0.0468145,0.106895,0.0473918,0.0386487,-0.218903,400.0,0.227284,-3.65705,8.30967,-13.7459,16.4735,140.802,102.216,102.035,37.187,42.3159,15.522,58.4333,-2678.13,-3130.84,-1131.61,4272.6,0.043105,s20140923_130041_461
19547858,220,-0.104813,-0.0460264,0.104048,0.0150691,0.112603,-0.338935,400.0,0.357468,-1.67754,3.90222,-5.6928,7.10278,97.6223,92.5457,92.416,7.99143,8.04789,3.02902,11.7391,-1873.18,-2255.09,-825.525,3045.61,0.045952,s20140923_130041_461
19547859,221,-0.104706,-0.0447953,0.100537,0.0138409,0.116693,-0.332759,400.0,0.352899,0.650295,-1.34901,3.81435,4.0978,96.7642,92.3818,92.2477,-0.276503,-2.78595,-0.988488,2.96902,-469.674,-662.6,-243.771,847.972,0.049463,s20140923_130041_461
19547860,222,-0.104485,-0.0438098,0.0976056,0.028075,0.0856228,-0.262648,400.0,0.277675,1.09323,-2.23357,5.3584,5.90732,108.154,96.1013,95.8029,-1.40205,-5.20411,-1.8464,5.69716,-173.625,-365.257,-141.327,428.406,0.0523944,s20140923_130041_461
19547861,223,-0.104167,-0.0430246,0.0951742,0.0357055,0.0720216,-0.225591,400.0,0.239485,1.3037,-2.34667,5.08735,5.75219,116.37,98.9939,98.5743,-3.74901,-10.0911,-3.81503,11.421,-974.94,-1803.69,-755.647,2185.13,0.0548258,s20140923_130041_461
19547862,224,-0.103735,-0.0424351,0.0931859,0.0541491,0.0386893,-0.160901,400.0,0.174121,2.52139,-4.70947,8.54624,10.0784,144.454,108.6,108.119,-20.9009,-41.2779,-16.9593,49.2781,-1794.78,-3272.89,-1400.71,3986.86,0.0568141,s20140923_130041_461
19547863,225,-0.103038,-0.0423426,0.0920947,0.0861334,-0.0221678,-0.0546661,400.0,0.104397,3.54019,-6.61108,11.2899,13.5537,165.567,147.598,145.594,-39.6447,-75.5488,-31.8293,91.0628,-400.107,-677.479,-320.508,849.581,0.0579053,s20140923_130041_461
19547864,226,-0.101989,-0.0429135,0.092137,0.124953,-0.0935323,0.0648976,400.0,0.169036,4.32833,-7.64576,12.566,15.3329,143.184,152.554,137.664,-28.903,-54.8275,-23.3695,66.2387,1530.19,2918.67,1223.88,3515.39,0.057863,s20140923_130041_461
19547865,227,-0.10051,-0.0442472,0.0934333,0.1727,-0.175083,0.196654,400.0,0.314884,5.289,-8.70903,13.8468,17.1917,134.607,131.289,123.261,-9.04095,-17.1754,-7.35171,20.7552,1279.87,2427.12,1033.92,2932.24,0.0565667,s20140923_130041_461
19547866,228,-0.098501,-0.0464521,0.0961148,0.230733,-0.267713,0.341833,400.0,0.491689,6.1088,-9.5139,14.7092,18.5524,130.757,124.019,117.987,-3.30553,-6.28501,-2.69103,7.59405,387.26,730.535,311.056,883.407,0.0538852,s20140923_130041_461
19547867,229,-0.0958746,-0.0496182,0.100283,0.294876,-0.365361,0.490838,400.0,0.679237,5.94795,-8.90685,13.3525,17.1173,128.906,120.996,115.73,-1.29575,-2.56466,-1.1306,3.08783,162.664,290.573,118.714,353.532,0.049717,s20140923_130041_461
19547868,230,-0.0926346,-0.0537021,0.105828,0.349692,-0.44585,0.608884,400.0,0.831749,3.37215,-4.8064,6.54225,8.79056,128.108,119.869,114.862,-0.0522545,-0.473557,-0.316747,0.572115,120.91,187.52,67.8316,233.204,0.044172,s20140923_130041_461
19547869,231,-0.0890214,-0.058319,0.11211,0.362319,-0.461489,0.621683,400.0,0.854832,-0.8914,1.53965,-3.6807,4.08811,128.136,120.234,115.078,1.12244,1.18573,0.226032,1.64831,110.06,135.725,36.1039,178.432,0.03789,s20140923_130041_461
19547870,232,-0.0855318,-0.062725,0.117931,0.331864,-0.415057,0.53527,400.0,0.754268,-3.6327,5.23325,-9.55715,11.4858,128.645,121.799,116.103,2.14895,2.24095,0.40533,3.13115,87.3995,68.9643,-1.57007,111.343,0.032069,s20140923_130041_461
19547871,233,-0.0824232,-0.0665808,0.122754,0.289665,-0.356824,0.43054,400.0,0.629757,-4.03945,5.2931,-9.57265,11.6606,129.069,123.932,117.385,2.87043,2.56502,0.194631,3.85442,49.2623,-1.20524,-35.0247,60.4562,0.027246,s20140923_130041_461
19547872,234,-0.0797265,-0.0698968,0.126602,0.251075,-0.309195,0.343817,400.0,0.526166,-3.40575,3.9134,-7.24965,8.91467,129.078,126.139,118.501,3.1342,2.21684,-0.295163,3.85029,-6.08766,-67.3474,-56.9513,88.4092,0.023398,s20140923_130041_461
19547873,235,-0.0773715,-0.0728213,0.129725,0.22155,-0.278556,0.285547,400.0,0.456306,-2.4987,2.262,-4.47675,5.6037,128.497,127.807,119.047,2.74868,1.21807,-0.944394,3.15132,-59.3278,-106.305,-57.5475,134.656,0.020275,s20140923_130041_461
19547874,236,-0.0752652,-0.0755214,0.132403,0.201101,-0.263955,0.254282,400.0,0.418059,-1.76915,1.0485,-2.34685,3.12041,127.303,128.339,118.753,1.94764,0.0907434,-1.44611,2.42751,-84.7373,-101.929,-38.1831,137.942,0.017597,s20140923_130041_461
19547875,237,-0.0733311,-0.0781279,0.134863,0.186167,-0.257586,0.23861,400.0,0.397421,-1.36805,0.42895,-1.06285,1.78472,125.857,127.962,117.933,1.05393,-0.82051,-1.70806,2.16829,-98.6638,-98.7435,-29.981,142.771,0.015137,s20140923_130041_461
19547876,238,-0.0715335,-0.080687,0.137209,0.17374,-0.255376,0.233025,400.0,0.386915,-1.1859,-0.0435,0.05055,1.18777,124.229,126.708,116.682,-0.0256347,-1.88413,-2.04573,2.7813,-138.7,-137.843,-49.2208,201.646,0.012791,s20140923_130041_461
19547877,239,-0.0698525,-0.083253,0.139564,0.162449,-0.258456,0.239621,400.0,0.388082,-1.03805,-0.94085,1.9303,2.38512,122.151,124.135,114.746,-1.72006,-3.57738,-2.69247,4.79642,-200.458,-187.214,-68.1709,282.63,0.010436,s20140923_130041_461
19547878,240,-0.0682784,-0.0858983,0.142086,0.152979,-0.274193,0.271631,400.0,0.415172,-0.6952,-2.88575,5.65915,6.39037,119.158,119.388,111.621,-4.03479,-5.62841,-3.40915,7.71886,-187.496,-137.579,-33.8123,235.002,0.007914,s20140923_130041_461
19547879,241,-0.0667762,-0.0888244,0.14516,0.148545,-0.316171,0.352804,400.0,0.496488,-0.05995,-5.69345,10.9284,12.3227,115.165,112.833,107.409,-5.46998,-6.32896,-3.36872,9.01802,-48.8373,36.89,54.4631,81.9279,0.00484,s20140923_130041_461
19547880,242,-0.065282,-0.0923214,0.14933,0.15178,-0.388062,0.490199,400.0,0.643369,0.82895,-8.1598,15.6574,17.6756,111.362,107.204,103.646,-5.01154,-4.89061,-2.31989,7.37668,89.3536,170.677,109.166,221.432,0.00067,s20140923_130041_461
19547881,243,-0.0637069,-0.0966503,0.155092,0.165124,-0.479367,0.665953,400.0,0.83699,1.6451,-9.4173,18.2815,20.6302,109.007,103.926,101.378,-3.68291,-2.91542,-1.1854,4.84444,128.044,155.051,82.171,217.228,-0.005092,s20140923_130041_461
19547882,244,-0.0619588,-0.101928,0.162696,0.184682,-0.576408,0.85583,400.0,1.04824,1.5553,-8.7159,17.3314,19.4618,107.766,102.177,100.148,-2.45065,-1.78959,-0.676469,3.10901,121.187,73.8407,25.0352,144.102,-0.012696,s20140923_130041_461
19547883,245,-0.0600399,-0.108113,0.172098,0.19623,-0.653685,1.01258,400.0,1.22112,-0.40565,-3.52255,8.021,8.7698,106.709,100.968,99.2474,-1.25917,-1.4386,-0.684695,2.03074,118.697,10.3151,-15.8995,120.2,-0.022098,s20140923_130041_461
19547884,246,-0.0581382,-0.114721,0.182437,0.176569,-0.646859,1.01625,400.0,1.21753,-3.5021,5.29815,-8.05795,10.2599,105.268,99.8565,98.3386,-0.0767143,-1.58329,-0.994459,1.87127,112.101,-31.7138,-39.7231,123.086,-0.032437,s20140923_130041_461
19547885,247,-0.056611,-0.120742,0.191862,0.126188,-0.547722,0.851421,400.0,1.02022,-5.3505,12.0597,-20.3058,24.2155,102.974,98.4304,97.105,0.982849,-2.07288,-1.47916,2.7296,130.159,-71.1477,-64.6177,161.799,-0.041862,s20140923_130041_461
19547886,248,-0.0556353,-0.125533,0.199211,0.0695589,-0.405664,0.610134,400.0,0.735979,-5.2476,14.6501,-24.8272,29.301,99.7298,96.504,95.4232,2.52647,-3.00624,-2.28681,4.54423,307.421,-201.989,-166.753,403.873,-0.049211,s20140923_130041_461
19547887,249,-0.0551921,-0.128826,0.204018,0.0212359,-0.254721,0.354878,400.0,0.437347,-4.06042,13.9085,-23.379,27.5047,94.7657,93.4245,92.7832,7.13126,-6.11266,-4.81422,10.5544,2329.57,-1574.35,-1227.43,3067.91,-0.054018,s20140923_130041_461
19547888,250,-0.0551591,-0.130706,0.206451,-0.0116496,-0.127495,0.142555,400.0,0.191605,-2.49492,11.0032,-18.187,21.4023,84.7792,85.3282,86.5143,49.1179,-34.4933,-26.8354,65.7457,4462.73,-3041.14,-2257.92,5853.44,-0.056451,s20140923_130041_461
19547889,251,-0.0553722,-0.13149,0.207072,-0.0286624,-0.0346575,-0.00886154,400.0,0.0458389,-1.12794,7.77116,-12.4522,14.7215,50.4086,17.18,51.2968,96.3859,-66.9355,-49.9727,127.546,442.531,-335.12,-129.514,570.011,-0.057072,s20140923_130041_461
19547890,252,-0.0556941,-0.1315,0.206453,-0.0342085,0.0279283,-0.10649,400.0,0.115284,-0.202705,4.67705,-7.13467,8.53343,39.2287,72.1911,72.7385,57.9685,-41.1957,-29.4257,76.9631,-4500.36,3040.81,2310.91,5902.55,-0.056453,s20140923_130041_461
19547891,253,-0.0560329,-0.131037,0.205117,-0.0327165,0.0588836,-0.151555,400.0,0.165851,0.33791,1.82299,-2.46655,3.08566,60.9429,77.8184,78.623,6.37864,-6.11921,-3.75447,9.60353,-2835.08,1904.1,1395.8,3689.38,-0.055117,s20140923_130041_461
19547892,254,-0.0563359,-0.130407,0.203558,-0.0274503,0.064388,-0.155821,400.0,0.17082,0.627625,0.04666,0.43825,0.766912,66.9102,80.009,80.7526,1.26695,-3.11365,-1.50981,3.68504,-283.282,131.217,109.486,330.838,-0.053558,s20140923_130041_461
19547893,255,-0.0565752,-0.129783,0.202058,-0.020164,0.0598168,-0.14279,400.0,0.156121,0.786635,-0.49633,1.46225,1.73301,71.3712,81.9622,82.5791,0.712997,-3.49488,-1.56474,3.89499,19.8322,-87.3634,-36.7843,96.844,-0.052058,s20140923_130041_461
19547894,256,-0.0567353,-0.129214,0.200713,-0.0117176,0.0544614,-0.126576,400.0,0.138293,0.868646,-0.399215,1.49105,1.7712,77.8577,84.711,85.1395,1.6636,-4.86092,-2.2455,5.60699,100.599,-123.166,-61.8163,170.62,-0.050713,s20140923_130041_461
19547895,257,-0.0568079,-0.128685,0.199518,-0.00279108,0.0518325,-0.112969,400.0,0.124324,0.849989,-0.21626,1.28075,1.55228,86.9177,88.5847,88.7136,2.72498,-5.95819,-2.80107,7.12542,12.3307,-37.457,-22.0231,45.1674,-0.049518,s20140923_130041_461
19547896,258,-0.056794,-0.128174,0.198448,0.00528217,0.0501362,-0.100961,400.0,0.112848,0.621799,-0.46325,1.44211,1.63735,96.0143,92.9949,92.6829,1.91021,-5.61006,-2.68596,6.50661,-244.26,77.5035,16.1466,256.769,-0.048448,s20140923_130041_461
19547897,259,-0.0567146,-0.127701,0.197515,0.0096449,0.0425675,-0.0841269,400.0,0.0947753,0.218802,-1.19253,2.08071,2.40819,102.766,96.5402,95.8409,-2.16021,-4.40812,-2.47814,5.49902,-848.58,-9.36764,-116.647,856.611,-0.047515,s20140923_130041_461
19547898,260,-0.0566156,-0.127351,0.196792,0.00965822,0.0262856,-0.0593467,400.0,0.065622,-0.112856,-1.89634,2.73347,3.32877,110.175,99.2434,98.4635,-15.0614,-5.79741,-5.01889,16.901,-4533.53,-886.543,-1214.56,4776.4,-0.046792,s20140923_130041_461
19547899,261,-0.0565291,-0.127194,0.196345,0.00738777,0.00464079,-0.0294574,400.0,0.0307222,-0.284018,-2.2405,3.00876,3.76207,147.864,104.079,103.914,-92.8308,-22.139,-26.7693,99.1175,-4480.0,-906.832,-1380.58,4774.8,-0.046345,s20140923_130041_461
19547900,262,-0.0564716,-0.127264,0.196204,0.00397787,-0.0185244,0.000828521,400.0,0.0189648,-0.376414,-2.07075,2.57348,3.32453,102.119,168.234,102.108,-104.661,-23.9341,-32.6305,112.212,3261.15,727.762,696.176,3413.12,-0.046204,s20140923_130041_461
19547901,263,-0.0564519,-0.127548,0.196331,-0.000140501,-0.0367742,0.0220123,400.0,0.0428591,-0.438441,-1.58045,1.6901,2.3551,89.7811,89.6343,89.8122,-27.6077,-7.58376,-12.8458,31.3801,4963.37,1046.4,1376.63,5255.95,-0.046331,s20140923_130041_461
19547902,264,-0.0564762,-0.127983,0.196616,-0.00479095,-0.0501334,0.0346306,400.0,0.0611195,-0.492296,-1.42578,1.36992,2.03762,84.5412,82.1234,85.5042,-5.39399,-3.00605,-5.09798,8.00755,1163.79,302.2,496.784,1300.97,-0.046616,s20140923_130041_461
19547903,265,-0.0565495,-0.128556,0.197031,-0.00998642,-0.0652899,0.0494107,400.0,0.0824859,-0.557078,-1.73906,1.78947,2.55673,81.3037,78.5738,83.0462,-4.33184,-1.53977,-2.91012,5.441,86.7656,112.61,168.059,220.12,-0.047031,s20140923_130041_461
19547904,266,-0.0566784,-0.129304,0.197625,-0.0159325,-0.0849145,0.0704201,400.0,0.11146,-0.625909,-2.0405,2.20547,3.06912,79.3732,77.2515,81.7818,-3.65868,-0.753864,-1.7368,4.11955,143.822,26.0361,70.1882,162.139,-0.047625,s20140923_130041_461
19547905,267,-0.0568703,-0.13026,0.198447,-0.0225046,-0.1061,0.0935201,400.0,0.143212,-0.636125,-1.67667,1.69574,2.46809,78.0246,76.4696,80.959,-1.45541,-1.01905,-1.50635,2.32933,246.11,-66.9734,-14.6334,255.479,-0.048447,s20140923_130041_461
19547906,268,-0.0571271,-0.131396,0.199455,-0.028655,-0.118448,0.104335,400.0,0.160427,-0.584455,-0.67745,0.32398,0.951572,76.4003,74.6427,79.7108,1.26352,-2.09333,-2.02947,3.17762,218.042,-107.469,-64.5582,251.515,-0.049455,s20140923_130041_461
19547907,269,-0.0574413,-0.132592,0.200483,-0.0341937,-0.119649,0.0999997,400.0,0.15964,-0.56777,0.05905,-0.656435,0.869918,74.0509,71.1225,77.6319,2.90544,-3.16842,-2.79751,5.12899,109.044,-86.4614,-68.7165,155.204,-0.050483,s20140923_130041_461
19547908,270,-0.0578119,-0.133777,0.20144,-0.0400104,-0.117267,0.0912063,400.0,0.153854,-0.58634,0.28505,-0.914335,1.12297,71.1608,66.3139,74.9267,3.44441,-3.82256,-3.4038,6.16942,56.7691,-56.0173,-45.6148,91.877,-0.05144,s20140923_130041_461
19547909,271,-0.0582418,-0.134934,0.202305,-0.0459205,-0.113948,0.081713,400.0,0.147546,-0.503815,0.48235,-1.10221,1.30436,68.0508,60.6652,71.8667,4.04082,-4.28876,-3.70981,6.96307,143.298,-106.839,-64.9669,190.183,-0.052305,s20140923_130041_461
19547910,272,-0.0587245,-0.136046,0.203064,-0.0500867,-0.10762,0.0691622,400.0,0.137383,-0.35508,0.92262,-1.63543,1.91101,65.0426,54.0883,68.6185,6.31037,-5.95935,-4.70314,9.87189,471.171,-407.017,-297.143,689.898,-0.053064,s20140923_130041_461
19547911,273,-0.0592395,-0.137067,0.203662,-0.0530221,-0.0954956,0.0490043,400.0,0.119717,-0.410485,1.60473,-2.64573,3.12146,60.9596,42.7449,63.7113,13.4642,-12.4291,-9.65267,20.7109,1204.83,-1122.32,-911.936,1882.24,-0.053662,s20140923_130041_461
19547912,274,-0.0597927,-0.13793,0.204002,-0.0582964,-0.0755255,0.0162476,400.0,0.096781,-0.786415,2.5363,-4.19816,4.96748,52.3363,15.5735,52.9613,30.4069,-28.4058,-22.9419,47.5163,1421.92,-1327.71,-1141.49,2255.59,-0.054002,s20140923_130041_461
19547913,275,-0.0604227,-0.138542,0.203926,-0.0687504,-0.0447696,-0.0349589,400.0,0.0891799,-1.38122,3.70414,-6.20998,7.36154,33.0718,26.9529,39.5636,41.9026,-38.9834,-32.4825,65.8076,-8.49979,36.8526,-37.7197,53.4148,-0.053926,s20140923_130041_461
19547914,276,-0.0611901,-0.138783,0.20323,-0.0859208,-0.00144277,-0.107952,400.0,0.137979,-2.01098,4.83748,-8.17105,9.70625,0.962012,51.4831,51.4856,30.2369,-27.6688,-23.6963,47.3428,-1440.35,1372.87,1113.45,2280.16,-0.05323,s20140923_130041_461
19547915,277,-0.0621607,-0.138537,0.201709,-0.10897,0.05198,-0.19838,400.0,0.23223,-2.35301,5.29574,-8.951,10.6631,25.5017,61.22,62.0155,13.0956,-11.526,-10.2135,20.2153,-1262.95,1188.32,998.445,2001.01,-0.051709,s20140923_130041_461
19547916,278,-0.0633727,-0.137747,0.199269,-0.132981,0.104472,-0.286972,400.0,0.333093,-1.88845,3.96575,-6.622,7.94634,38.1537,65.1373,66.4699,4.97793,-3.90226,-3.72736,7.34171,-590.844,578.488,483.182,957.711,-0.049269,s20140923_130041_461
19547917,279,-0.0647861,-0.136533,0.196119,-0.146739,0.131295,-0.33082,400.0,0.384984,-0.5345,0.937,-1.1068,1.54553,41.8206,66.0798,67.5947,1.27869,0.0437312,-0.549823,1.39258,-261.043,342.736,250.857,498.539,-0.046119,s20140923_130041_461
19547918,280,-0.0662514,-0.135237,0.192871,-0.143671,0.123212,-0.309108,400.0,0.36245,0.8235,-1.73248,4.15135,4.57311,40.6163,65.0714,66.6474,-0.242936,2.95246,1.28978,3.23103,-105.796,330.175,179.127,390.25,-0.042871,s20140923_130041_461
19547919,281,-0.0676251,-0.13413,0.190068,-0.130269,0.0966454,-0.247793,400.0,0.296162,1.3619,-2.85902,6.6305,7.34795,36.5714,62.2683,63.9052,-0.837218,6.64723,3.03272,7.35418,-56.2133,501.057,223.292,551.432,-0.040068,s20140923_130041_461
19547920,282,-0.0688554,-0.133318,0.187948,-0.116433,0.0660316,-0.176498,400.0,0.221514,1.00025,-2.86162,6.6655,7.32245,29.5585,56.5878,58.2897,-1.3672,12.9736,5.75561,14.2587,-53.2088,789.852,326.274,856.243,-0.037948,s20140923_130041_461
19547921,283,-0.0699793,-0.132796,0.186507,-0.110264,0.039413,-0.114483,400.0,0.163762,0.05595,-2.38026,5.56588,6.05374,19.669,46.0754,47.6762,-1.90139,22.4443,9.5582,24.4688,-34.46,945.532,344.802,1007.03,-0.036507,s20140923_130041_461
19547922,284,-0.0710981,-0.132511,0.185616,-0.115314,0.0184263,-0.0651804,400.0,0.133736,-0.9966,-1.94778,4.71864,5.20121,9.07868,29.477,30.4298,-2.0564,31.8842,12.6517,34.3642,4.73818,580.687,145.643,598.692,-0.035616,s20140923_130041_461
19547923,285,-0.0723184,-0.132418,0.18519,-0.130196,0.00045744,-0.0201102,400.0,0.131741,-1.7926,-1.75913,4.55918,5.2052,0.201306,8.78057,8.78281,-1.80663,34.058,12.4711,36.3145,34.3611,-244.989,-161.129,295.233,-0.03519,s20140923_130041_461
19547924,286,-0.0737223,-0.132499,0.185217,-0.151166,-0.0167563,0.0260032,400.0,0.154299,-2.02495,-1.68744,4.53742,5.24748,6.32524,9.76036,11.5653,-1.36918,26.9845,9.42908,28.6172,56.7144,-869.449,-311.988,925.47,-0.035217,s20140923_130041_461
19547925,287,-0.0753369,-0.132751,0.185705,-0.170695,-0.0332913,0.0706382,400.0,0.187709,-1.21675,-1.42798,3.64511,4.09957,11.0361,22.4811,24.5833,-0.672342,16.669,6.23131,17.8084,78.8105,-879.809,-238.013,914.836,-0.035705,s20140923_130041_461
