id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,odor,velocity_a,acceleration_x,acceleration_y,acceleration_z,acceleration_a,heading_xy,heading_xz,heading_xyz,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_a,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_acceleration_a,distance_from_wall,trajectory_id
19242717,407,0.649086,-0.084715,-0.0842421,0.0183895,0.2279,0.0141795,400.0,0.22908,-0.804125,-1.61985,2.46243,3.05518,94.6133,142.365,94.6044,11.2138,-1.08494,2.89452,11.632,268.273,-14.137,-87.07,282.403,0.065285,s20140924_123536_3967
19242718,408,0.649234,-0.0825199,-0.0839716,0.0116446,0.210715,0.0403644,400.0,0.214862,-0.499705,-1.7546,2.65198,3.2189,93.1631,106.092,93.1067,13.62,-1.09519,1.78807,13.7804,176.162,15.8203,-126.534,217.473,0.0660284,s20140924_123536_3967
19242719,409,0.64933,-0.0805031,-0.0834326,0.00839541,0.192808,0.0672191,400.0,0.204362,-0.161805,-1.7494,2.60757,3.1442,92.4932,97.1192,92.3544,14.737,-0.768538,0.363837,14.7615,-2.98397,39.6975,-122.417,128.727,0.0665674,s20140924_123536_3967
19242720,410,0.649413,-0.078661,-0.0826325,0.0084085,0.175727,0.0925158,400.0,0.198771,0.074528,-1.54445,2.2636,2.7413,92.7395,95.1932,92.4245,13.5603,-0.301242,-0.660268,13.5797,-247.544,37.8155,-60.3133,257.577,0.0673675,s20140924_123536_3967
19242721,411,0.649503,-0.0769776,-0.0816,0.00988597,0.161919,0.112491,400.0,0.197407,0.133705,-1.1364,1.57051,1.94314,93.4939,95.0224,92.8705,9.78614,-0.0122272,-0.842429,9.82234,-369.688,6.73686,15.7184,370.083,0.0684,s20140924_123536_3967
19242722,412,0.649609,-0.0754063,-0.0804111,0.0110826,0.152999,0.123926,400.0,0.197203,0.0293915,-0.80855,0.90855,1.21659,94.143,95.1103,93.2217,6.16653,-0.166505,-0.345901,6.17847,-237.446,-40.2674,67.531,250.125,0.0695889,s20140924_123536_3967
19242723,413,0.649719,-0.0739121,-0.0791372,0.0104738,0.145748,0.130662,400.0,0.196022,-0.187652,-0.76415,0.6401,1.01433,94.1103,94.583,93.0629,5.03722,-0.817576,0.508191,5.12838,-88.9317,-80.6248,95.1267,153.161,0.0708628,s20140924_123536_3967
19242724,414,0.64981,-0.0724939,-0.0778001,0.00732957,0.137716,0.136728,400.001,0.194201,-0.463048,-0.746,0.46,0.991226,93.0465,93.0685,92.163,4.3879,-1.779,1.55663,4.98413,-111.563,-104.533,109.393,187.99,0.0721999,s20140924_123536_3967
19242725,415,0.649856,-0.071154,-0.0764124,0.00121283,0.130828,0.139862,400.001,0.191517,-0.756443,-0.6104,0.1358,0.981446,90.5311,90.4968,90.3628,2.80596,-2.90824,2.69606,4.85798,-131.717,-109.282,105.493,201.049,0.0735876,s20140924_123536_3967
19242726,416,0.649825,-0.0698722,-0.0750147,-0.00779929,0.125508,0.139444,400.002,0.18777,-0.991786,-0.544,-0.11175,1.13669,86.4441,86.7987,87.6195,1.75355,-3.96465,3.6665,5.67772,-107.062,-74.7511,61.5762,144.366,0.0749853,s20140924_123536_3967
19242727,417,0.649694,-0.0686446,-0.0736282,-0.0186229,0.119948,0.137627,400.003,0.183509,-1.02515,-0.4803,-0.35835,1.18745,81.1748,82.2939,84.1755,0.664714,-4.40326,3.92758,5.93771,-153.416,-33.1614,5.35835,157.05,0.0763718,s20140924_123536_3967
19242728,418,0.649456,-0.0674682,-0.0722739,-0.0283022,0.115902,0.132277,400.004,0.178133,-0.93885,-0.35885,-0.7567,1.2581,76.2775,77.923,80.858,-1.31477,-4.62787,3.77366,6.11444,-153.184,-86.534,49.3531,182.727,0.0777261,s20140924_123536_3967
19242729,419,0.64913,-0.0663235,-0.0709974,-0.0373999,0.112771,0.122493,400.005,0.170648,-1.09485,-0.4563,-1.11075,1.62501,71.6522,73.0214,77.34,-2.39897,-6.13394,4.91464,8.21791,-33.1234,-230.912,214.729,317.058,0.0790026,s20140924_123536_3967
19242730,420,0.648696,-0.0652223,-0.0698329,-0.0501992,0.106776,0.110062,400.007,0.161353,-1.55401,-0.812405,-1.32504,2.19788,64.8201,65.4823,71.8736,-1.97724,-9.24611,8.06824,12.4297,66.3584,-312.978,339.139,466.234,0.0801671,s20140924_123536_3967
19242731,421,0.648107,-0.0642022,-0.0688016,-0.0684801,0.0965229,0.0959921,400.009,0.152383,-2.00047,-1.15751,-1.41633,2.71067,54.6454,54.4962,63.2952,-1.0718,-12.3935,11.6974,17.0756,69.387,-159.384,200.127,265.082,0.0811984,s20140924_123536_3967
19242732,422,0.647315,-0.0633006,-0.0679137,-0.0902086,0.0836258,0.0817353,400.012,0.147687,-1.96315,-1.14082,-1.27089,2.60203,42.8313,42.1788,52.352,-0.589497,-12.4338,12.0708,17.3393,16.0413,162.668,-164.904,232.189,0.0820863,s20140924_123536_3967
19242733,423,0.646317,-0.0625198,-0.0671566,-0.107743,0.0737066,0.0705743,400.015,0.148398,-1.43087,-0.738515,-0.93314,1.86106,34.3759,33.2258,43.4445,-0.750972,-9.14014,8.39933,12.436,-22.9719,319.71,-372.678,491.56,0.0828434,s20140924_123536_3967
19242734,424,0.645182,-0.0618096,-0.06649,-0.118826,0.0688555,0.0630725,400.017,0.151125,-0.9564,-0.329135,-0.65073,1.2027,30.0908,27.9592,38.1612,-1.04894,-6.03959,4.6172,7.67434,-32.7457,184.834,-257.509,318.664,0.08351,s20140924_123536_3967
19242735,425,0.643951,-0.0611322,-0.0658885,-0.126871,0.0671239,0.0575597,400.021,0.154645,-0.9118,-0.13403,-0.621735,1.11171,27.8821,24.4032,34.8748,-1.40589,-5.44347,3.24916,6.49345,-53.931,-103.587,11.2119,117.322,0.0841115,s20140924_123536_3967
19242736,426,0.642637,-0.0604645,-0.0653435,-0.137062,0.0661749,0.0506378,400.024,0.160404,-1.49685,-0.22042,-1.02212,1.82589,25.7717,20.2768,31.2974,-2.12756,-8.11134,4.84144,9.68296,-75.6353,-318.595,219.235,394.065,0.0846565,s20140924_123536_3967
19242737,427,0.641178,-0.0598171,-0.0648978,-0.156808,0.0627155,0.0371173,400.028,0.172915,-2.5295,-0.50845,-1.74718,3.11601,21.799,13.3171,24.9265,-2.91859,-11.8154,7.63385,14.3665,-47.0635,-224.513,171.749,286.564,0.0851022,s20140924_123536_3967
19242738,428,0.639464,-0.059221,-0.0646275,-0.187652,0.0560059,0.0156942,400.031,0.196459,-3.3231,-0.72492,-2.33964,4.12825,16.6181,4.78078,17.221,-3.06883,-12.6016,8.27642,15.3856,34.3388,128.671,-109.471,172.393,0.0853725,s20140924_123536_3967
19242739,429,0.637409,-0.0587006,-0.064597,-0.22327,0.0482171,-0.00967557,400.034,0.228622,-2.9422,-0.546985,-2.16973,3.69641,12.1864,2.4814,12.4218,-2.23182,-9.24194,5.44443,10.9561,99.091,373.072,-348.306,519.922,0.085403,s20140924_123536_3967
19242740,430,0.63504,-0.0582412,-0.0647965,-0.246496,0.0450662,-0.0277004,400.036,0.252108,-1.62015,-0.000245,-1.44792,2.17287,10.3608,6.41181,12.1121,-1.08701,-5.14014,1.31031,5.41476,77.093,240.687,-320.224,407.942,0.0852035,s20140924_123536_3967
19242741,431,0.632526,-0.0577783,-0.0651274,-0.255673,0.0482122,-0.038634,400.037,0.263032,-1.00915,0.45724,-1.36852,1.76077,10.6789,8.59279,13.5848,-0.689955,-4.4282,-0.960049,4.58331,3.29276,-53.0373,-123.474,134.424,0.0848726,s20140924_123536_3967
19242742,432,0.62992,-0.0572675,-0.0655875,-0.266679,0.054211,-0.0550708,400.039,0.27765,-1.53765,0.650005,-2.169,2.73705,11.4906,11.6679,16.1601,-1.02115,-6.20089,-1.15918,6.39042,-32.2693,-139.285,11.9704,143.474,0.0844125,s20140924_123536_3967
19242743,433,0.627163,-0.0566907,-0.0662638,-0.286426,0.0612123,-0.0820141,400.041,0.30416,-2.2483,0.709,-3.00391,3.81851,12.0633,15.9783,19.6616,-1.33534,-7.21389,-0.720641,7.37175,0.156654,19.785,23.3244,30.5859,0.0837362,s20140924_123536_3967
19242744,434,0.624173,-0.0560426,-0.0672485,-0.311645,0.068391,-0.115149,400.042,0.339204,-2.02705,0.702405,-2.81034,3.53558,12.3774,20.2787,23.2553,-1.01802,-5.80519,-0.692688,5.93434,58.1427,210.166,-25.5284,219.55,0.0827515,s20140924_123536_3967
19242745,435,0.620963,-0.0553239,-0.0685333,-0.326967,0.0752604,-0.138221,400.042,0.362873,-0.823,0.67806,-1.50675,1.84591,12.9624,22.9156,25.7034,-0.172487,-3.01057,-1.23121,3.25717,82.5475,262.697,-52.3828,280.299,0.0814667,s20140924_123536_3967
19242746,436,0.617681,-0.054538,-0.0699595,-0.328105,0.0819522,-0.145284,400.043,0.368071,0.14385,0.674275,-0.1602,0.707816,14.0241,23.8836,26.9482,0.632931,-0.551253,-1.74034,1.93217,70.2376,221.727,-34.9547,235.198,0.0800405,s20140924_123536_3967
19242747,437,0.614418,-0.0536845,-0.0714025,-0.32409,0.0887459,-0.141425,400.044,0.36457,0.4453,0.66561,0.76995,1.11092,15.314,23.5753,27.2565,1.23226,1.42397,-1.9303,2.69671,46.4602,161.824,-6.45987,168.485,0.0785975,s20140924_123536_3967
19242748,438,0.611202,-0.052764,-0.0727624,-0.319199,0.0952644,-0.129885,400.046,0.357538,0.433,0.620605,1.24965,1.46091,16.6176,22.1419,26.7767,1.56213,2.68522,-1.86954,3.62572,15.9138,76.2124,14.5568,79.2053,0.0772376,s20140924_123536_3967
19242749,439,0.60803,-0.0517813,-0.0739939,-0.31543,0.101158,-0.116432,400.049,0.35112,0.3466,0.53133,1.28235,1.43069,17.781,20.2602,26.0576,1.55054,2.94822,-1.63917,3.71255,-11.9373,-0.844456,30.7851,33.0293,0.0760061,s20140924_123536_3967
19242750,440,0.604892,-0.0507447,-0.0750952,-0.312267,0.105891,-0.104238,400.053,0.345817,0.297,0.3812,1.12301,1.22257,18.732,18.4596,25.4468,1.32339,2.66833,-1.25384,3.23164,-24.6528,-24.9672,49.5617,60.7246,0.0749048,s20140924_123536_3967
19242751,441,0.601784,-0.0496696,-0.076085,-0.30949,0.108782,-0.0939718,400.058,0.341245,0.25055,0.15755,0.997585,1.04056,19.366,16.8901,24.9137,1.05749,2.44888,-0.647932,2.74501,-26.1413,-18.8773,64.9548,72.5179,0.073915,s20140924_123536_3967
19242752,442,0.5987,-0.0485779,-0.0769766,-0.307256,0.109042,-0.0842863,400.064,0.33675,0.1881,-0.08195,0.898245,0.92138,19.5393,15.34,24.1587,0.800563,2.29079,0.0452565,2.42707,-28.4532,-34.805,57.706,73.1503,0.0730234,s20140924_123536_3967
19242753,443,0.595636,-0.047496,-0.0777755,-0.305728,0.107143,-0.0760069,400.07,0.332756,0.1128,-0.22275,0.66558,0.710871,19.3131,13.9612,23.2521,0.488421,1.75278,0.506189,1.88865,-31.3645,-66.7836,30.8791,79.9831,0.0722245,s20140924_123536_3967
19242754,444,0.592583,-0.0464372,-0.0785076,-0.305,0.104587,-0.0709747,400.077,0.330153,0.06485,-0.25935,0.357775,0.446622,18.9273,13.0998,22.5097,0.173272,0.955117,0.662838,1.17543,-28.5092,-74.8679,11.6782,80.959,0.0714924,s20140924_123536_3967
19242755,445,0.589536,-0.0454045,-0.0792047,-0.304431,0.101956,-0.0688514,400.084,0.32835,0.05235,-0.279605,0.102875,0.302494,18.516,12.7439,22.0046,-0.081764,0.255419,0.739753,0.786867,-17.2664,-42.7746,11.9552,47.6521,0.0707953,s20140924_123536_3967
19242756,446,0.586494,-0.0443992,-0.0798919,-0.303953,0.0989949,-0.0689172,400.092,0.327012,0.0416,-0.33056,0.04423,0.33609,18.04,12.775,21.6453,-0.172056,0.0996248,0.901943,0.923596,5.57073,32.959,20.5407,39.2332,0.0701081,s20140924_123536_3967
19242757,447,0.583456,-0.0434269,-0.0805796,-0.303599,0.0953448,-0.0679668,400.099,0.325396,0.00725,-0.402905,0.31896,0.513927,17.4348,12.6188,21.0903,0.0296506,0.914599,1.15057,1.47009,29.1627,113.298,27.0134,120.069,0.0694204,s20140924_123536_3967
19242758,448,0.58042,-0.0424948,-0.0812363,-0.303808,0.0909368,-0.062538,400.106,0.323233,-0.13325,-0.45682,0.786425,0.919187,16.6637,11.6317,19.9647,0.411197,2.36558,1.44221,2.8009,40.0943,152.063,25.1299,159.255,0.0687637,s20140924_123536_3967
19242759,449,0.577373,-0.0416092,-0.0818141,-0.306264,0.0862084,-0.0522383,400.112,0.322426,-0.3642,-0.46032,1.28484,1.41257,15.7211,9.67957,18.2179,0.831536,3.95586,1.65317,4.36729,40.6006,150.725,8.21332,156.313,0.0681859,s20140924_123536_3967
19242760,450,0.574287,-0.0407698,-0.0822641,-0.311092,0.0817304,-0.0368411,400.12,0.323752,-0.5038,-0.40939,1.75656,1.87268,14.7201,6.7538,16.0758,1.22321,5.38007,1.60648,5.74649,31.5615,112.675,-19.1553,118.57,0.0677359,s20140924_123536_3967
19242761,451,0.571149,-0.0399721,-0.0825365,-0.31634,0.0780206,-0.0171071,400.129,0.326268,-0.4657,-0.31186,2.06479,2.13951,13.8547,3.09544,14.1707,1.46277,6.20936,1.27006,6.50453,13.3069,44.9198,-44.2427,64.4382,0.0674635,s20140924_123536_3967
19242762,452,0.567964,-0.0392054,-0.0826001,-0.320406,0.0754932,0.00445468,400.139,0.32921,-0.29065,-0.174365,2.12421,2.15109,13.2581,0.796545,13.2803,1.48935,6.27847,0.721624,6.49292,-4.65864,-16.9917,-56.1283,58.8286,0.0673999,s20140924_123536_3967
19242763,453,0.564749,-0.038457,-0.0824495,-0.322153,0.0745333,0.0253772,400.153,0.331635,-0.0681,-0.033965,2.00524,2.00668,13.0267,4.5041,13.734,1.36959,5.86953,0.147493,6.02901,-15.7864,-57.3862,-43.0576,73.4598,0.0675505,s20140924_123536_3967
19242764,454,0.561528,-0.0377106,-0.0820984,-0.321768,0.0748139,0.0445595,400.171,0.333343,0.02695,0.042025,1.76839,1.76909,13.0892,7.88436,15.143,1.17362,5.13074,-0.139529,5.26511,-22.4048,-86.542,-20.201,91.6492,0.0679016,s20140924_123536_3967
19242765,455,0.558313,-0.0369598,-0.0815683,-0.321614,0.0753738,0.0607449,400.194,0.335867,-0.02575,0.09639,1.45658,1.45999,13.1899,10.6958,16.7516,0.921497,4.13869,-0.256527,4.24779,-26.3541,-92.5777,-22.3908,98.8256,0.0684317,s20140924_123536_3967
19242766,456,0.555093,-0.0362005,-0.0808943,-0.322283,0.0767417,0.073691,400.223,0.339391,-0.06035,0.22525,1.18462,1.20735,13.3938,12.8794,18.2694,0.646539,3.27919,-0.587345,3.39353,-26.9075,-76.8176,-36.9853,89.4029,0.0691057,s20140924_123536_3967
19242767,457,0.551868,-0.035419,-0.0801018,-0.322821,0.0798788,0.0844372,400.26,0.343109,-0.06595,0.380385,0.965115,1.03947,13.8981,14.6579,19.8017,0.383348,2.60234,-0.996233,2.81276,-25.0945,-69.6849,-30.9764,80.2823,0.0698982,s20140924_123536_3967
19242768,458,0.548636,-0.0345985,-0.0792128,-0.323602,0.0843494,0.0929933,400.307,0.347103,-0.08735,0.472115,0.725225,0.869755,14.6095,16.033,21.2049,0.14465,1.88549,-1.20687,2.24333,-25.2431,-82.2722,-13.3118,87.0812,0.0707872,s20140924_123536_3967
19242769,459,0.545395,-0.0337304,-0.0782507,-0.324568,0.0893211,0.0989417,400.366,0.350873,-0.1249,0.512975,0.398685,0.661584,15.3869,16.9534,22.3273,-0.121515,0.956896,-1.26247,1.58879,-29.7232,-101.746,-5.2948,106.131,0.0717493,s20140924_123536_3967
19242770,460,0.542143,-0.032811,-0.0772471,-0.3261,0.0946089,0.100967,400.44,0.354241,-0.213,0.567295,0.00631,0.605997,16.1786,17.2036,22.9918,-0.449814,-0.149436,-1.31277,1.39572,-31.4892,-96.5987,-12.022,102.31,0.0727529,s20140924_123536_3967
19242771,461,0.538869,-0.0318356,-0.0762444,-0.328828,0.100667,0.0990679,400.532,0.357877,-0.3146,0.682955,-0.28659,0.804695,17.0214,16.7663,23.2445,-0.751299,-0.975079,-1.50291,1.94267,-24.6257,-48.0654,-35.6709,64.7234,0.0737556,s20140924_123536_3967
19242772,462,0.535563,-0.0307925,-0.0752722,-0.332392,0.108268,0.0952352,400.646,0.362321,-0.338,0.9134,-0.341695,1.03213,18.0417,15.9878,23.4514,-0.942328,-1.11074,-2.02619,2.49543,-17.5179,15.4787,-82.3624,85.6156,0.0747278,s20140924_123536_3967
19242773,463,0.532222,-0.0296601,-0.0743369,-0.335588,0.118935,0.092234,400.789,0.367793,-0.1908,1.3423,-0.213965,1.37257,19.5147,15.3679,24.1558,-1.10166,-0.665505,-3.15016,3.40294,-23.0022,46.3849,-144.28,153.289,0.0756631,s20140924_123536_3967
19242774,464,0.52886,-0.0283954,-0.0734218,-0.336208,0.135114,0.0909559,400.973,0.373583,0.13595,1.9906,-0.111645,1.99836,21.894,15.1381,25.8479,-1.40237,-0.183047,-4.91179,5.11135,-37.3252,33.4726,-184.612,191.298,0.0765782,s20140924_123536_3967
19242775,465,0.525511,-0.0269329,-0.0725167,-0.332869,0.158747,0.0900011,401.223,0.379608,0.48775,2.74325,-0.130035,2.78931,25.4967,15.1299,28.7324,-1.84816,0.00394742,-6.84239,7.08759,-43.4304,6.80677,-168.906,174.533,0.0774833,s20140924_123536_3967
19242776,466,0.522213,-0.0251951,-0.071624,-0.326453,0.189979,0.0883552,401.574,0.387905,0.74305,3.4085,-0.22361,3.49571,30.1972,15.1444,32.6927,-2.27098,-0.0469111,-8.28991,8.59547,-34.0856,-10.0928,-101.948,107.968,0.078376,s20140924_123536_3967
19242777,467,0.518989,-0.0231143,-0.0707536,-0.318008,0.226917,0.0855289,402.077,0.39992,0.9211,3.82305,-0.34899,3.9479,35.51,15.0536,37.3277,-2.52987,-0.197908,-8.88134,9.23675,-14.868,-16.5328,-9.79123,24.2953,0.0792464,s20140924_123536_3967
19242778,468,0.515858,-0.0206482,-0.0699179,-0.308031,0.26644,0.0813754,402.797,0.415326,1.01005,3.8723,-0.48056,4.03061,40.8591,14.7983,42.1269,-2.56834,-0.377567,-8.48573,8.87393,7.56718,-15.9224,81.0533,82.9483,0.0800821,s20140924_123536_3967
19242779,469,0.512829,-0.0177909,-0.0691304,-0.297807,0.304363,0.0759177,403.796,0.432538,0.98405,3.52805,-0.5757,3.70768,45.6238,14.3014,46.4877,-2.37853,-0.516355,-7.26027,7.65739,25.2484,-11.3749,144.399,147.031,0.0808696,s20140924_123536_3967
19242780,470,0.509899,-0.0145786,-0.0684015,-0.28835,0.337001,0.0698614,405.105,0.448994,0.8444,2.89135,-0.62714,3.07672,49.4485,13.6192,50.043,-2.06337,-0.605064,-5.59774,5.99653,34.7528,-6.61611,175.262,178.796,0.0815985,s20140924_123536_3967
19242781,471,0.507056,-0.0110757,-0.0677346,-0.280919,0.36219,0.0633749,406.678,0.462724,0.55935,2.111,-0.618685,2.26979,52.2024,12.713,52.62,-1.68347,-0.648677,-3.75504,4.16596,50.4907,6.53574,182.367,189.34,0.0822654,s20140924_123536_3967
19242782,472,0.504269,-0.00736196,-0.067132,-0.277163,0.379221,0.0574877,408.356,0.473215,0.16645,1.3299,-0.41391,1.40273,53.8379,11.7178,54.1474,-1.05356,-0.47435,-1.95041,2.26695,69.605,25.4758,163.451,179.472,0.082868,s20140924_123536_3967
19242783,473,0.501498,-0.00351613,-0.0665732,-0.27759,0.388788,0.0550967,409.892,0.480882,-0.1782,0.6467,-0.078455,0.675375,54.4736,11.2263,54.7426,-0.291373,-0.139161,-0.486023,0.583508,59.6229,25.8088,117.72,134.458,0.0834268,s20140924_123536_3967
19242784,474,0.498708,0.000393132,-0.0660194,-0.280727,0.392155,0.0559186,411.023,0.48551,-0.3035,0.08495,0.095505,0.329317,54.4027,11.2654,54.6752,0.138898,0.0418256,0.403988,0.429242,24.6344,8.53574,63.5801,68.7178,0.0839806,s20140924_123536_3967
19242785,475,0.495884,0.00431018,-0.0654539,-0.28366,0.390487,0.0570068,411.537,0.485997,-0.23165,-0.3327,0.072795,0.411886,54.0044,11.3633,54.2912,0.201314,0.031554,0.785578,0.811577,4.46865,-1.09411,29.8676,30.2198,0.0845461,s20140924_123536_3967
19242786,476,0.493039,0.00819181,-0.0648816,-0.28536,0.385501,0.0573745,411.33,0.483046,-0.20965,-0.53495,0.058375,0.577523,53.49,11.3683,53.7896,0.228271,0.0199433,1.00134,1.02722,5.04751,0.0584774,24.8213,25.3293,0.0851184,s20140924_123536_3967
19242787,477,0.490175,0.0120178,-0.064305,-0.287853,0.379788,0.0581743,410.456,0.480086,-0.3244,-0.59835,0.091795,0.686793,52.8404,11.4254,53.1597,0.302264,0.0327235,1.282,1.31756,-0.637628,-5.85163,33.6725,34.1831,0.085695,s20140924_123536_3967
19242788,478,0.487277,0.0157858,-0.0637174,-0.291848,0.373534,0.0592104,409.089,0.477712,-0.4396,-0.74375,0.014025,0.864065,51.9989,11.4686,52.3433,0.215519,-0.0970893,1.67479,1.69139,-24.689,-26.4722,42.3473,55.7102,0.0862826,s20140924_123536_3967
19242789,479,0.484335,0.0194806,-0.0631268,-0.296645,0.364913,0.0584548,407.457,0.473895,-0.49625,-0.9958,-0.275255,1.14614,50.8917,11.1475,51.2465,-0.191517,-0.496721,2.12895,2.1945,-52.1328,-50.1909,46.3162,85.9194,0.0868732,s20140924_123536_3967
19242790,480,0.481343,0.0230751,-0.0625616,-0.301773,0.353618,0.0537053,405.79,0.467971,-0.57915,-1.2056,-0.69228,1.50603,49.523,10.091,49.8453,-0.827136,-1.10091,2.60111,2.94312,-54.7786,-53.5014,47.3694,90.0386,0.0874384,s20140924_123536_3967
19242791,481,0.478295,0.0265479,-0.0620672,-0.308228,0.340801,0.0446092,404.265,0.461671,-0.7305,-1.3196,-0.977525,1.79737,47.8731,8.23512,48.1151,-1.28709,-1.56675,3.07634,3.68445,-16.6825,-18.6793,38.6463,46.0517,0.0879328,s20140924_123536_3967
19242792,482,0.475173,0.0298886,-0.0616739,-0.316383,0.327226,0.0341548,402.991,0.456445,-0.8253,-1.3694,-0.88415,1.82705,45.9652,6.16145,46.1203,-1.16079,-1.47449,3.37404,3.86079,46.7643,45.2898,18.7077,67.7351,0.0883261,s20140924_123536_3967
19242793,483,0.471967,0.0330916,-0.0613733,-0.324734,0.313413,0.0269262,402.009,0.452112,-0.84415,-1.3602,-0.349555,1.63857,43.9837,4.73999,44.0889,-0.351803,-0.660952,3.45049,3.5308,107.53,112.832,6.54888,156.002,0.0886267,s20140924_123536_3967
19242794,484,0.468677,0.0361583,-0.0611105,-0.333266,0.300022,0.0271637,401.304,0.449241,-0.85155,-1.3577,0.540735,1.69141,41.9951,4.65974,42.1114,0.989811,0.782146,3.50502,3.72513,137.667,152.572,8.26344,205.667,0.0888895,s20140924_123536_3967
19242795,485,0.465302,0.0390908,-0.0607956,-0.341765,0.286259,0.0377409,400.828,0.447406,-0.7864,-1.45765,1.48419,2.22396,39.9492,6.30161,40.1924,2.40154,2.3905,3.61576,4.95536,111.374,130.218,5.5127,171.439,0.0892044,s20140924_123536_3967
19242796,486,0.461846,0.041878,-0.0603273,-0.348994,0.270869,0.0568476,400.522,0.445419,-0.63035,-1.56515,2.0263,2.63684,37.8166,9.25165,38.4162,3.2173,3.3865,3.61527,5.90674,40.8381,52.3213,-11.9987,67.448,0.0896727,s20140924_123536_3967
19242797,487,0.458328,0.0445064,-0.0596509,-0.354372,0.254956,0.078267,400.33,0.443518,-0.43955,-1.55665,2.00393,2.57528,35.7335,12.4545,36.965,3.2183,3.43692,3.37579,5.79361,-22.5466,-24.4218,-28.5889,43.8417,0.0903491,s20140924_123536_3967
19242798,488,0.454765,0.0469795,-0.0587711,-0.357785,0.239736,0.0969261,400.211,0.44145,-0.2192,-1.5075,1.6354,2.23498,33.8243,15.1579,35.8575,2.76637,2.89806,3.04349,5.03134,-48.1819,-59.9945,-30.9311,82.9311,0.0912289,s20140924_123536_3967
19242799,489,0.45118,0.0493021,-0.0577278,-0.358756,0.224806,0.110975,400.136,0.437675,0.0379,-1.492,1.18085,1.90313,32.0723,17.1886,34.9466,2.25467,2.23703,2.75717,4.20592,-46.2501,-61.3339,-25.0004,80.7833,0.0922722,s20140924_123536_3967
19242800,490,0.447599,0.0514757,-0.0565666,-0.357027,0.209896,0.120543,400.089,0.431341,0.30175,-1.4992,0.7685,1.7115,30.4513,18.6562,34.1354,1.84136,1.67138,2.54348,3.55717,-43.1599,-64.0528,-17.3334,79.1579,0.0934334,s20140924_123536_3967
19242801,491,0.444048,0.0534995,-0.0553295,-0.352721,0.194822,0.126345,400.059,0.422292,0.5279,-1.5065,0.29835,1.62396,28.9136,19.7076,33.3578,1.39147,0.955977,2.4105,2.94289,-51.8019,-89.9722,-7.79997,104.112,0.0946705,s20140924_123536_3967
19242802,492,0.440551,0.0553722,-0.0540585,-0.346469,0.179766,0.12651,400.039,0.410319,0.6652,-1.50155,-0.29535,1.66864,27.4226,20.0592,32.3933,0.805325,-0.128059,2.38749,2.5229,-42.5957,-84.9184,6.29263,95.2109,0.0946278,s20140924_123536_3967
19242803,493,0.437122,0.0570951,-0.0528201,-0.339417,0.164791,0.120438,400.027,0.396062,0.73795,-1.5275,-0.60475,1.80099,25.8971,19.5366,31.0209,0.539554,-0.742391,2.53635,2.69728,17.1133,23.7967,24.2951,38.071,0.0929049,s20140924_123536_3967
19242804,494,0.433765,0.058666,-0.0516495,-0.33171,0.149216,0.114415,400.018,0.381297,0.81485,-1.6254,-0.14555,1.82403,24.2201,19.0306,29.5471,1.14759,0.347875,2.87339,3.11357,88.287,176.643,33.0419,200.222,0.091334,s20140924_123536_3967
19242805,495,0.43049,0.0600749,-0.0505013,-0.32312,0.132283,0.117527,400.013,0.368399,0.92875,-1.72605,0.82015,2.12473,22.2638,19.9876,28.7064,2.30529,2.79046,3.19719,4.8294,97.7079,228.992,11.5391,249.234,0.0899251,s20140924_123536_3967
19242806,496,0.427307,0.0613095,-0.0492651,-0.313135,0.114695,0.130818,400.01,0.35822,1.06925,-1.66962,1.5708,2.52949,20.1168,22.6736,29.0566,3.10175,4.92772,3.10417,6.59842,41.7458,158.254,-39.4903,168.365,0.0886905,s20140924_123536_3967
19242807,497,0.424232,0.0623747,-0.0478688,-0.301735,0.0988907,0.148943,400.007,0.350724,1.15485,-1.36692,1.86515,2.58475,18.1461,26.272,30.6475,3.14021,5.95555,2.40738,7.15017,-22.8988,51.84,-82.1199,99.7769,0.0876253,s20140924_123536_3967
19242808,498,0.421274,0.0633015,-0.0462827,-0.290038,0.0873566,0.168121,400.006,0.346436,1.1571,-0.956225,1.8024,2.34561,16.7618,30.0988,33.1538,2.64377,5.96452,1.46177,6.68594,-61.4101,-55.8308,-80.7216,115.777,0.0866985,s20140924_123536_3967
19242809,499,0.418431,0.064135,-0.0445141,-0.278593,0.0797662,0.184991,400.005,0.3438,1.051,-0.637695,1.35575,1.83011,15.9774,33.5849,35.8714,1.91201,4.83893,0.792951,5.26306,-73.8557,-158.665,-46.0394,180.966,0.085865,s20140924_123536_3967
19242810,500,0.415695,0.0649049,-0.0426049,-0.269018,0.0746027,0.195236,400.004,0.340666,0.8211,-0.460545,0.6105,1.12206,15.4995,35.9697,37.8442,1.16666,2.79122,0.540983,3.07322,-60.6394,-201.075,-7.79134,210.165,0.0850951,s20140924_123536_3967
19242811,501,0.413041,0.0656308,-0.040637,-0.262171,0.0705553,0.197201,400.004,0.335559,0.5608,-0.42313,-0.06545,0.705563,15.0625,36.9499,38.6206,0.699219,0.817421,0.637124,1.2502,-28.7539,-165.346,21.0666,169.145,0.0843692,s20140924_123536_3967
