id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,odor,velocity_a,acceleration_x,acceleration_y,acceleration_z,acceleration_a,heading_xy,heading_xz,heading_xyz,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_a,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_acceleration_a,distance_from_wall,trajectory_id
19689550,94,0.457835,0.00464213,-0.0541038,-0.429986,0.0388906,-0.106556,424.453,0.444696,-1.7007,2.22852,-1.4798,3.16994,5.16812,13.9182,14.7781,0.906633,-2.35601,-4.51843,5.17581,14.8489,210.07,15.2658,211.146,0.0958962,s20140923_130041_1978
19689551,95,0.453449,0.00514475,-0.0552292,-0.447197,0.0618858,-0.117004,422.126,0.466374,-1.69675,2.35941,-0.59425,2.9663,7.87889,14.6621,16.4878,1.09738,-0.351469,-4.38017,4.5292,20.7725,184.78,15.6771,186.604,0.0947708,s20140923_130041_1978
19689552,96,0.448893,0.00588384,-0.0564138,-0.463921,0.0860788,-0.118441,419.774,0.486478,-1.61845,2.43801,0.28375,2.94003,10.5115,14.3219,17.5161,1.32208,1.33959,-4.20489,4.6069,20.5118,149.572,25.4825,153.107,0.0935862,s20140923_130041_1978
19689553,97,0.444174,0.00686757,-0.0575695,-0.479566,0.110646,-0.111329,417.521,0.504599,-1.48495,2.38841,1.0631,3.00662,12.992,13.0695,18.1231,1.50762,2.63997,-3.87052,4.92172,13.6804,109.802,48.4646,120.799,0.0924305,s20140923_130041_1978
19689554,98,0.439307,0.00809221,-0.0586169,-0.49362,0.133847,-0.097179,415.437,0.520595,-1.30865,2.1199,1.68356,3.00681,15.1712,11.1374,18.5253,1.59569,3.53563,-3.2356,5.05134,4.19134,73.6418,80.5842,109.245,0.0913831,s20140923_130041_1978
19689555,99,0.434308,0.00953117,-0.0594952,-0.505739,0.153044,-0.0776578,413.552,0.534065,-1.10625,1.59735,2.1448,2.89404,16.8366,8.72976,18.7443,1.59145,4.11281,-2.25884,4.95482,-3.575,43.3939,110.18,118.472,0.0905048,s20140923_130041_1978
19689556,100,0.429199,0.0111316,-0.0601572,-0.515745,0.165794,-0.054283,411.877,0.544451,-0.88755,0.8703,2.42897,2.72856,17.8208,6.00835,18.6885,1.52419,4.4035,-1.03199,4.77274,-8.9879,14.1674,130.686,131.759,0.0898428,s20140923_130041_1978
19689557,101,0.424001,0.0128201,-0.0605747,-0.52349,0.17045,-0.0290784,410.421,0.551308,-0.6669,0.008,2.5056,2.59284,18.0354,3.17935,18.2788,1.41169,4.39616,0.354884,4.63087,-12.2087,-13.8126,143.886,145.062,0.0894253,s20140923_130041_1978
19689558,102,0.418736,0.0145101,-0.0607398,-0.529083,0.165954,-0.00417105,409.189,0.554515,-0.48875,-0.9176,2.3873,2.60386,17.4147,0.451685,17.4199,1.28002,4.12725,1.84573,4.69887,-11.0908,-31.9452,151.125,154.862,0.0892602,s20140923_130041_1978
19689559,103,0.413424,0.0161079,-0.060665,-0.533265,0.152098,0.0186676,408.185,0.554846,-0.3868,-1.8353,2.17855,2.87472,15.9192,2.00489,16.0326,1.18987,3.75725,3.37738,5.19032,-3.63054,-30.0095,151.741,154.722,0.089335,s20140923_130041_1978
19689560,104,0.408073,0.0175221,-0.0603735,-0.536819,0.129248,0.0393999,407.418,0.553563,-0.36595,-2.69608,2.03963,3.40042,13.5372,4.1977,14.1281,1.20741,3.52706,4.88055,6.14148,6.20534,-14.2692,141.81,142.661,0.0896265,s20140923_130041_1978
19689561,105,0.402687,0.0186655,-0.0598793,-0.540584,0.0981764,0.0594603,406.908,0.552635,-0.45575,-3.4355,2.01575,4.00919,10.2934,6.27689,11.9872,1.31398,3.47187,6.21358,7.23802,10.7502,-5.58421,113.36,114.006,0.0901207,s20140923_130041_1978
19689562,106,0.397256,0.0194637,-0.0591836,-0.545934,0.060538,0.0797149,406.685,0.555034,-0.68335,-3.97724,2.03523,4.51969,6.32761,8.30737,10.3897,1.42241,3.41538,7.14775,8.04851,7.20268,-12.7341,62.7925,64.4743,0.0908164,s20140923_130041_1978
19689563,107,0.391758,0.019862,-0.0582843,-0.554251,0.0186316,0.100165,406.789,0.563537,-1.01855,-4.26884,2.03575,4.83784,1.92532,10.244,10.4159,1.45803,3.21719,7.46943,8.26248,-2.13453,-30.3725,-4.03372,30.7134,0.0917157,s20140923_130041_1978
19689564,108,0.386159,0.0198311,-0.0571809,-0.566305,-0.0248388,0.12043,407.276,0.579501,-1.35185,-4.25994,1.95435,4.87792,2.51145,12.0056,12.2508,1.37972,2.80793,7.06708,7.72863,-13.8381,-48.6062,-73.258,88.9988,0.0928191,s20140923_130041_1978
19689565,109,0.380423,0.0193711,-0.0558805,-0.581288,-0.0665673,0.139252,408.231,0.60143,-1.48205,-3.89071,1.7453,4.51444,6.53288,13.4718,14.8702,1.18127,2.24506,6.00427,6.5182,-24.6035,-55.2172,-126.79,140.464,0.0941195,s20140923_130041_1978
19689566,110,0.374534,0.0185186,-0.054405,-0.595946,-0.102653,0.155336,409.757,0.624354,-1.12025,-3.12139,1.3941,3.59743,9.77341,14.6093,17.3503,0.887651,1.70359,4.53128,4.92164,-31.9913,-50.7282,-154.942,166.144,0.095595,s20140923_130041_1978
19689567,111,0.368527,0.0173505,-0.0527881,-0.603693,-0.128995,0.167134,411.96,0.639546,0.12235,-1.90525,0.7847,2.06415,12.0614,15.4749,19.2758,0.541446,1.2305,2.90543,3.20137,-34.7183,-44.6831,-159.699,169.428,0.0972119,s20140923_130041_1978
19689568,112,0.36252,0.0159873,-0.0510887,-0.593499,-0.140758,0.17103,414.882,0.633487,1.39235,-0.5753,0.14405,1.51339,13.3421,16.0755,20.4664,0.193284,0.809925,1.33729,1.57534,-33.3708,-40.469,-149.204,158.155,0.0989113,s20140923_130041_1978
19689569,113,0.356681,0.0145754,-0.0493839,-0.575846,-0.140501,0.170015,418.433,0.616639,0.89615,0.2648,0.01895,0.934646,13.7117,16.4489,20.9576,-0.125971,0.421119,-0.0786517,0.446538,-27.2114,-47.688,-131.47,142.474,0.100616,s20140923_130041_1978
19689570,114,0.350945,0.0131932,-0.0476804,-0.575576,-0.135462,0.171409,422.574,0.615645,-1.0258,0.62805,0.2058,1.22027,13.2436,16.5838,20.7855,-0.350943,-0.143835,-1.29211,1.34662,-10.9259,-82.1907,-99.9752,129.884,0.10232,s20140923_130041_1978
19689571,115,0.3451,0.0118744,-0.0459513,-0.596362,-0.12794,0.174131,427.329,0.634301,-2.50575,0.87645,-0.11325,2.65702,12.1084,16.2772,19.9169,-0.344488,-1.22269,-2.07816,2.43565,9.05225,-119.114,-54.8837,131.463,0.104049,s20140923_130041_1978
19689572,116,0.338989,0.0106427,-0.0442234,-0.625691,-0.117933,0.169144,432.622,0.658792,-2.54835,1.16575,-1.06185,2.99676,10.6741,15.1273,18.2398,-0.169898,-2.52612,-2.38978,3.48155,13.4383,-96.8363,-20.2211,99.8336,0.105777,s20140923_130041_1978
19689573,117,0.332612,0.00952676,-0.0426059,-0.647329,-0.104625,0.152894,438.088,0.673319,-0.95445,1.55261,-1.9468,2.66676,9.18107,13.2893,15.971,-0.0757218,-3.15942,-2.48258,4.01881,0.513869,-6.54459,-8.67672,10.8803,0.107394,s20140923_130041_1978
19689574,118,0.326124,0.00856497,-0.041187,-0.64478,-0.0868809,0.130208,443.269,0.663509,2.69305,2.04842,-2.31155,4.09778,7.6741,11.4169,13.6456,-0.159621,-2.65702,-2.56331,3.69537,-13.9523,81.8155,-20.0166,85.3763,0.108813,s20140923_130041_1978
19689575,119,0.319879,0.00780741,-0.0400046,-0.593468,-0.0636566,0.106663,447.79,0.606328,6.51595,2.42709,-2.13657,7.27415,6.12226,10.1889,11.8215,-0.354768,-1.52311,-2.88291,3.27977,-19.5536,96.0144,-49.9137,109.966,0.109995,s20140923_130041_1978
19689576,120,0.314347,0.00729882,-0.0390392,-0.514461,-0.038339,0.0874766,451.526,0.523252,7.0187,2.4223,-1.6073,7.59691,4.26196,9.65002,10.5172,-0.550694,-0.736727,-3.56159,3.67844,-15.0823,42.6195,-62.2634,76.9456,0.110961,s20140923_130041_1978
19689577,121,0.309531,0.00703333,-0.0382343,-0.453094,-0.0152107,0.0745171,454.581,0.459433,4.94215,2.13282,-1.12692,5.49943,1.92274,9.33942,9.52851,-0.656415,-0.670722,-4.12818,4.23351,-4.97521,-27.4557,-25.7161,37.9458,0.111766,s20140923_130041_1978
19689578,122,0.305205,0.0069826,-0.0375376,-0.415618,0.00431744,0.0649382,457.097,0.420683,2.90975,1.74662,-0.998385,3.53753,0.595167,8.88037,8.89967,-0.650198,-1.28584,-4.07591,4.3231,2.03976,-85.3908,26.573,89.4532,0.112462,s20140923_130041_1978
19689579,123,0.301162,0.00710593,-0.0369383,-0.394899,0.0197217,0.0545494,459.074,0.399136,1.6829,1.38566,-1.19041,2.4838,2.85904,7.86479,8.35618,-0.61562,-2.37854,-3.59672,4.35578,-0.200938,-120.345,43.8104,128.071,0.113062,s20140923_130041_1978
19689580,124,0.297281,0.00736672,-0.0364567,-0.38196,0.0320306,0.0411301,460.377,0.385501,1.27155,1.14072,-1.56505,2.31678,4.79352,6.14602,7.77188,-0.654216,-3.69273,-3.1997,4.92974,-9.34794,-143.714,22.6345,145.785,0.113543,s20140923_130041_1978
19689581,125,0.293522,0.00774054,-0.0361305,-0.369468,0.042536,0.0232484,460.784,0.372634,1.43735,1.01006,-2.04386,2.6951,6.56742,3.60053,7.47459,-0.802579,-5.25281,-3.14403,6.17422,-20.1041,-171.684,-12.5318,173.311,0.11387,s20140923_130041_1978
19689582,126,0.289904,0.00821474,-0.0360088,-0.353213,0.0522318,0.000252969,460.026,0.357054,1.84585,0.96343,-2.54598,3.28898,8.41172,0.0410349,8.41182,-1.0563,-7.12641,-3.45034,7.98788,-29.1439,-199.207,-41.833,205.627,0.113991,s20140923_130041_1978
19689583,127,0.286472,0.00878476,-0.0361419,-0.332551,0.0618046,-0.0276712,457.869,0.339375,2.1905,0.966995,-2.99916,3.83775,10.5283,4.75656,11.5096,-1.38546,-9.23694,-3.98069,10.1531,-32.9231,-201.455,-51.7139,210.576,0.113858,s20140923_130041_1978
19689584,128,0.283262,0.00945148,-0.036576,-0.309403,0.0715717,-0.0597303,454.181,0.323142,2.27795,0.99416,-3.33973,4.16307,13.0247,10.9265,16.7673,-1.71476,-11.1555,-4.48462,12.1449,-26.1162,-143.578,-34.7004,150.002,0.113424,s20140923_130041_1978
19689585,129,0.280282,0.0102174,-0.0373454,-0.286992,0.0816878,-0.0944657,449.009,0.312987,2.0455,1.03279,-3.50888,4.19082,15.8882,18.2194,23.5166,-1.90778,-12.1085,-4.6747,13.119,-5.72127,-13.1113,7.96031,16.3709,0.112655,s20140923_130041_1978
19689586,130,0.277509,0.0110866,-0.0384677,-0.268493,0.0922274,-0.129908,442.616,0.312203,1.5189,1.06776,-3.46116,3.9277,18.9576,25.8196,30.6839,-1.82918,-11.4177,-4.32541,12.3458,21.2616,147.696,61.8015,161.51,0.111532,s20140923_130041_1978
19689587,131,0.27489,0.0120628,-0.0399381,-0.256614,0.103043,-0.163689,435.472,0.321345,0.7857,1.07343,-3.19705,3.46276,21.8779,32.533,37.007,-1.48255,-9.15457,-3.43866,9.89083,40.3821,261.618,101.483,283.502,0.110062,s20140923_130041_1978
19689588,132,0.27235,0.013147,-0.0417294,-0.252779,0.113696,-0.193849,428.174,0.338233,0.00465,1.02755,-2.77205,2.95637,24.2175,37.4836,41.6385,-1.02154,-6.18538,-2.29575,6.6763,46.7478,295.387,112.421,319.496,0.108271,s20140923_130041_1978
19689589,133,0.269809,0.0143342,-0.0437988,-0.256521,0.123594,-0.21913,421.312,0.3593,-0.654,0.89825,-2.1494,2.41961,25.7252,40.5052,44.4431,-0.547594,-3.24683,-1.19025,3.50121,46.7205,279.828,103.311,301.927,0.106201,s20140923_130041_1978
19689590,134,0.2672,0.0156127,-0.0460867,-0.265859,0.131661,-0.236837,415.355,0.379615,-1.0052,0.61055,-1.18215,1.66754,26.3459,41.6958,45.5458,-0.0871322,-0.588814,-0.229521,0.637945,43.358,245.664,87.9158,264.499,0.103913,s20140923_130041_1978
19689591,135,0.264487,0.0169544,-0.0484963,-0.276625,0.135805,-0.242773,410.604,0.392305,-0.7806,0.07165,0.22875,0.816576,26.1481,41.271,45.1601,0.319567,1.66645,0.568068,1.78938,35.757,214.203,79.2982,231.192,0.101504,s20140923_130041_1978
19689592,136,0.261688,0.018306,-0.0508874,-0.281471,0.133094,-0.232262,407.133,0.38844,-0.39835,-0.525,1.61655,1.74572,25.3072,39.5285,43.5628,0.628007,3.69525,1.35644,3.98613,17.2469,193.813,91.6808,215.096,0.0991126,s20140923_130041_1978
19689593,137,0.258863,0.0195993,-0.0531038,-0.284592,0.125305,-0.210442,404.789,0.375473,-0.8427,-0.8264,2.1467,2.44978,23.7637,36.4811,40.7156,0.664505,5.5427,2.40168,6.0771,-15.6361,154.693,116.335,194.186,0.0968962,s20140923_130041_1978
19689594,138,0.25596,0.0208089,-0.0550986,-0.298325,0.116566,-0.189328,403.247,0.372063,-2.06515,-0.9385,1.90255,2.96063,21.3423,32.4007,36.6963,0.315285,6.78912,3.68315,7.73027,-42.8461,94.2255,127.599,164.303,0.0949014,s20140923_130041_1978
19689595,139,0.252851,0.0219263,-0.0569043,-0.325895,0.106535,-0.172391,402.223,0.383765,-3.3333,-1.19433,1.64705,3.90514,18.1026,27.8778,31.8748,-0.192418,7.42721,4.95366,8.92968,-45.4556,57.0347,120.11,140.519,0.0930957,s20140923_130041_1978
19689596,140,0.249404,0.0229269,-0.0585495,-0.364991,0.0926793,-0.156387,401.542,0.407756,-4.31855,-1.7161,1.8019,4.98415,14.2476,23.1936,26.4759,-0.593826,7.92981,6.08536,10.0133,-31.4916,60.6211,105.4,125.602,0.0914505,s20140923_130041_1978
19689597,141,0.245523,0.0237579,-0.0600186,-0.412266,0.072213,-0.136353,401.095,0.440193,-5.034,-2.47476,2.4372,6.116,9.93521,18.3011,20.5189,-0.822249,8.63963,7.06166,11.1887,-16.019,80.9878,85.033,118.517,0.0899814,s20140923_130041_1978
19689598,142,0.241138,0.0243426,-0.0612476,-0.465671,0.0431842,-0.107643,400.815,0.479897,-5.64,-3.36932,3.47654,7.43292,5.2982,13.0157,13.9858,-0.914207,9.54957,7.78601,12.3552,-5.51977,82.0494,50.4662,96.4853,0.0887524,s20140923_130041_1978
19689599,143,0.23619,0.0245905,-0.0621311,-0.525066,0.00482666,-0.0668222,400.657,0.529323,-6.28325,-4.29493,4.75854,8.97604,0.526676,7.25272,7.27142,-0.932645,10.2806,8.07099,13.1035,0.161403,39.1536,0.934937,39.1651,0.0878689,s20140923_130041_1978
19689600,144,0.230614,0.0244085,-0.062539,-0.591336,-0.0427144,-0.0124722,400.596,0.593008,-6.9548,-5.17716,6.05392,10.5746,4.13151,1.20828,4.3034,-0.910979,10.3326,7.80471,12.981,3.31097,-28.8548,-51.0995,58.7769,0.087461,s20140923_130041_1978
19689601,145,0.224341,0.023708,-0.0623393,-0.664162,-0.0987166,0.0542562,400.627,0.673647,-7.6935,-5.97533,7.30151,12.174,8.45417,4.67019,9.62596,-0.866426,9.70352,7.049,12.0249,3.63637,-88.2143,-103.732,136.218,0.0876607,s20140923_130041_1978
19689602,146,0.217304,0.0224092,-0.0614119,-0.745206,-0.162221,0.133558,400.788,0.774264,-8.3168,-6.35942,8.35364,13.3938,12.2809,10.1608,15.747,-0.838251,8.56835,5.73007,10.3418,0.621305,-132.346,-152.549,201.958,0.0885881,s20140923_130041_1978
19689603,147,0.209423,0.020463,-0.0596399,-0.830498,-0.225905,0.221329,401.193,0.888677,-7.8387,-5.8026,8.658,13.0413,15.2169,14.9226,20.8471,-0.853999,7.0566,3.99802,8.15531,-2.26082,-146.075,-160.248,216.847,0.0903601,s20140923_130041_1978
19689604,148,0.20074,0.0179288,-0.0569933,-0.90198,-0.278273,0.306718,402.116,0.992512,-4.68755,-4.07865,7.53925,9.76979,17.1457,18.7806,24.662,-0.883468,5.64685,2.52511,6.24849,-0.169138,-128.465,-120.985,176.467,0.0930067,s20140923_130041_1978
19689605,149,0.191548,0.0149747,-0.0535722,-0.924249,-0.307478,0.372114,404.139,1.04271,3.42525,-0.605,3.5718,4.98559,18.4012,21.9303,27.577,-0.857382,4.48731,1.57832,4.83344,20.6037,-137.245,-66.7883,154.017,0.0964278,s20140923_130041_1978
19689606,150,0.182631,0.0119336,-0.0497489,-0.833475,-0.290373,0.378154,408.055,0.960207,13.6965,3.53445,-3.0349,14.4671,19.2077,24.4042,29.7711,-0.471394,2.90195,1.18934,3.17145,94.409,-251.842,7.82075,269.07,0.100251,s20140923_130041_1978
19689607,151,0.175186,0.00928885,-0.0462517,-0.650319,-0.236789,0.311416,413.81,0.758923,18.3176,5.28665,-8.6632,20.9412,20.0072,25.5882,31.03,1.0308,-0.549538,1.73473,2.09137,227.301,-483.58,99.9854,543.611,0.103748,s20140923_130041_1978
19689608,152,0.169625,0.00719305,-0.0436532,-0.467123,-0.18464,0.20489,419.865,0.542472,15.9226,4.39,-10.6005,19.6258,21.5674,23.6833,30.5596,4.07463,-6.76965,3.18905,8.52061,237.217,-511.551,69.3906,568.13,0.106347,s20140923_130041_1978
19689609,153,0.165684,0.00554106,-0.0421504,-0.331867,-0.148989,0.099405,424.212,0.377114,9.4554,2.6093,-8.01902,12.6696,24.1773,16.6747,28.3554,5.77514,-10.7806,3.12254,12.6223,-112.031,131.72,-201.972,265.883,0.10785,s20140923_130041_1978
19689610,154,0.162717,0.00414955,-0.0414965,-0.278015,-0.132454,0.0445095,426.248,0.311155,1.521,0.98925,-2.05002,2.73763,25.4744,9.09572,26.6845,1.834,-4.13525,-0.850386,4.60293,-477.515,869.698,-398.855,1069.34,0.108503,s20140923_130041_1978
19689611,155,0.159866,0.0028477,-0.0410309,-0.301447,-0.129204,0.0584046,427.423,0.333129,-4.17335,0.16685,3.59788,5.51266,23.2006,10.9651,25.1908,-3.77515,6.61342,-4.85455,9.03082,-365.69,728.333,-229.65,846.721,0.108969,s20140923_130041_1978
19689612,156,0.156566,0.00155493,-0.0401812,-0.361482,-0.129117,0.116467,429.417,0.40113,-6.1972,0.21235,6.70292,9.13124,19.6561,17.8586,25.689,-5.47979,10.4314,-5.44338,12.9797,-53.1985,141.703,14.6345,152.066,0.109819,s20140923_130041_1978
19689613,157,0.152623,0.000278942,-0.0386418,-0.425391,-0.124957,0.192463,433.453,0.483336,-5.57025,0.7942,7.5615,9.42522,16.37,24.3438,28.3438,-4.83912,9.44748,-4.56186,11.5535,72.4626,-125.473,83.7165,167.34,0.111358,s20140923_130041_1978
19689614,158,0.148112,-0.000918995,-0.0363344,-0.472887,-0.113233,0.267697,440.601,0.555073,-3.47595,1.54575,6.9685,7.93924,13.466,29.5138,31.577,-4.03054,7.92194,-3.76905,9.65444,65.3582,-115.782,65.7662,148.332,0.113666,s20140923_130041_1978
19689615,159,0.143251,-0.00196082,-0.0333249,-0.49491,-0.094042,0.331833,452.14,0.603235,-0.8647,2.15887,5.69575,6.15224,10.759,33.8415,34.8725,-3.53196,7.13183,-3.24654,8.59522,39.8421,-35.7899,46.9126,71.1976,0.116675,s20140923_130041_1978
19689616,160,0.138303,-0.00278385,-0.0297456,-0.490181,-0.0700555,0.381612,469.76,0.62515,1.66395,2.4493,4.34475,5.25782,8.1335,37.9012,38.3624,-3.2337,7.20615,-2.8308,8.3904,28.868,46.0696,42.7879,69.185,0.120254,s20140923_130041_1978
19689617,161,0.133526,-0.00335856,-0.0257348,-0.461631,-0.045056,0.418728,495.603,0.624873,3.807,2.3694,3.26155,5.54482,5.57451,42.21,42.3741,-2.9546,8.05322,-2.39078,8.90505,34.6007,113.671,47.8289,128.085,0.124265,s20140923_130041_1978
19689618,162,0.129134,-0.00369367,-0.0214011,-0.414041,-0.0226676,0.446843,532.034,0.6096,5.4588,1.97585,2.52785,6.33187,3.13366,47.1821,47.2188,-2.54168,9.47956,-1.87422,9.99174,52.8713,157.403,54.9063,174.888,0.128599,s20140923_130041_1978
19689619,163,0.125292,-0.00382944,-0.0168169,-0.352455,-0.00553892,0.469285,580.874,0.586927,6.6239,1.37563,2.06315,7.07283,0.900344,53.0917,53.0937,-1.89717,11.2013,-1.29266,11.4341,77.2522,168.319,58.5901,194.247,0.133183,s20140923_130041_1978
19689620,164,0.122116,-0.00382693,-0.0120274,-0.281563,0.00484496,0.488106,641.95,0.563515,7.3529,0.67862,1.71805,7.58138,0.985813,60.0216,60.0228,-0.996638,12.8459,-0.702418,12.9037,99.2571,143.228,55.2087,182.796,0.137973,s20140923_130041_1978
19689621,165,0.119678,-0.00375652,-0.00706571,-0.205397,0.00803348,0.503646,711.196,0.543978,7.7283,-0.0201785,1.33435,7.84267,2.23981,67.8134,67.8159,0.0879707,14.0659,-0.188483,14.0674,109.919,92.8227,43.6019,150.331,0.142934,s20140923_130041_1978
19689622,166,0.118016,-0.00368887,-0.00196916,-0.126997,0.00444139,0.514793,779.333,0.530245,7.84067,-0.644421,0.8181,7.90954,2.00295,76.1421,76.1426,1.20174,14.7024,0.169619,14.7524,104.436,35.917,26.4938,113.573,0.146311,s20140923_130041_1978
19689623,167,0.117139,-0.00368671,0.00321038,-0.0485835,-0.00485494,0.520008,832.966,0.522295,7.74508,-1.14038,0.11895,7.82949,5.70661,84.6624,84.6627,2.17669,14.7842,0.341394,14.9475,82.4585,-15.7312,9.37538,84.4676,0.146313,s20140923_130041_1978
19689624,168,0.117038,-0.00380001,0.00840416,0.0279047,-0.0183663,0.517172,858.982,0.51825,7.42673,-1.4533,-0.7045,7.60032,146.648,93.0885,93.0865,2.85091,14.3878,0.357127,14.6718,45.5095,-67.8289,-2.54748,81.7212,0.141596,s20140923_130041_1978
19689625,169,0.117682,-0.00406085,0.0135258,0.0999512,-0.033921,0.505918,850.575,0.516811,6.81286,-1.53617,-1.3907,7.12102,161.254,101.176,101.151,3.08688,13.4276,0.290444,13.7809,2.89004,-129.33,-7.45347,129.577,0.136474,s20140923_130041_1978
19689626,170,0.119011,-0.00447715,0.0185048,0.164162,-0.0490897,0.489358,810.793,0.518488,5.87504,-1.41676,-1.78605,6.30185,163.352,108.545,108.458,2.90872,11.8012,0.208058,12.1561,-29.2933,-184.351,-7.86932,186.83,0.131495,s20140923_130041_1978
19689627,171,0.120929,-0.00503597,0.0233042,0.217452,-0.0622563,0.470197,750.193,0.521772,4.67425,-1.17253,-2.03155,5.22978,164.024,114.819,114.63,2.50101,9.7406,0.133058,10.0574,-43.7004,-207.82,-7.02496,212.481,0.126696,s20140923_130041_1978
19689628,172,0.123316,-0.00571266,0.0279011,0.257647,-0.0725402,0.448727,681.597,0.522494,3.2929,-0.855925,-2.30725,4.11086,164.275,119.863,119.545,2.03471,7.64475,0.0675585,7.91118,-44.0374,-197.229,-6.5325,202.191,0.122099,s20140923_130041_1978
19689629,173,0.126033,-0.00647527,0.0322681,0.28331,-0.0793748,0.424052,615.86,0.516125,1.822,-0.5075,-2.68215,3.28195,164.349,123.747,123.293,1.62026,5.79602,0.00240777,6.01823,-34.6311,-166.229,-8.11783,169.992,0.117732,s20140923_130041_1978
19689630,174,0.128932,-0.00728843,0.0363678,0.294087,-0.0826902,0.395084,559.733,0.499416,0.3682,-0.180565,-3.1492,3.17579,164.295,126.663,126.076,1.34208,4.32018,-0.0947982,4.52483,-18.2933,-127.325,-13.2696,129.315,0.113632,s20140923_130041_1978
19689631,175,0.131868,-0.00811901,0.0401529,0.290674,-0.0829861,0.361068,515.739,0.470901,-0.96245,0.082535,-3.66755,3.79263,164.066,128.835,128.117,1.2544,3.24953,-0.262984,3.49315,1.28906,-85.5741,-20.8301,88.0822,0.109847,s20140923_130041_1978
19689632,176,0.134705,-0.00894068,0.0435714,0.274838,-0.0810395,0.321733,483.36,0.430831,-2.08075,0.28235,-4.1914,4.68797,163.571,130.505,129.637,1.36787,2.6087,-0.511399,2.98963,21.4322,-40.9851,-28.5576,54.3567,0.106429,s20140923_130041_1978
19689633,177,0.137331,-0.00973396,0.0465704,0.249059,-0.0773391,0.27724,460.583,0.380623,-2.94495,0.44942,-4.6739,5.54257,162.749,131.935,130.87,1.68304,2.42983,-0.834136,3.07123,45.12,10.2879,-37.3978,59.5,0.10343,s20140923_130041_1978
19689634,178,0.139661,-0.0104822,0.0491013,0.215939,-0.0720511,0.228255,445.077,0.322368,-3.5456,0.60435,-5.05865,6.20697,161.548,133.412,132.056,2.27026,2.81445,-1.25936,3.829,85.3007,83.55,-53.7576,130.945,0.100899,s20140923_130041_1978
19689635,179,0.141634,-0.0111699,0.0511248,0.178147,-0.0652521,0.176067,434.794,0.258832,-3.889,0.7477,-5.29135,6.60922,159.883,135.336,133.494,3.38905,4.10082,-1.90929,5.65224,177.803,229.152,-93.281,304.673,0.0988752,s20140923_130041_1978
19689636,180,0.143217,-0.0117827,0.0526178,0.138159,-0.0570971,0.122428,428.163,0.193227,-3.99462,0.877085,-5.33111,6.71916,157.546,138.455,135.644,5.82633,7.39749,-3.12497,9.92141,461.622,661.599,-202.014,831.636,0.0973822,s20140923_130041_1978
19689637,181,0.144398,-0.0123078,0.0535756,0.0982546,-0.0477104,0.0694447,424.085,0.129433,-3.87714,1.00373,-5.16581,6.53646,154.1,144.748,139.386,12.6215,17.3328,-5.94956,22.2514,1422.42,2106.84,-481.389,2587.23,0.0964244,s20140923_130041_1978
19689638,182,0.14519,-0.0127326,0.0540155,0.0606163,-0.0370225,0.0191117,421.847,0.0735545,-3.55233,1.13125,-4.83331,6.10407,148.585,162.5,145.497,34.2748,49.5343,-12.7527,61.5714,1862.44,2638.1,-439.97,3259.11,0.0959845,s20140923_130041_1978
19689639,183,0.145624,-0.0130441,0.0539711,0.0272081,-0.0250855,-0.0272215,421.037,0.045941,-3.05272,1.24542,-4.3901,5.49028,137.324,134.986,126.316,49.8703,70.0948,-14.749,87.2804,-29.2682,-347.517,251.395,429.912,0.0960289,s20140923_130041_1978
